Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),SPACE1-1 PEOPLE 1:People Occupant Count [](Hourly),SPACE2-1 PEOPLE 1:People Occupant Count [](Hourly),SPACE3-1 PEOPLE 1:People Occupant Count [](Hourly),SPACE4-1 PEOPLE 1:People Occupant Count [](Hourly),SPACE5-1 PEOPLE 1:People Occupant Count [](Hourly),SPACE1-1:Zone People Occupant Count [](TimeStep),SPACE2-1:Zone People Occupant Count [](TimeStep),SPACE3-1:Zone People Occupant Count [](TimeStep),SPACE4-1:Zone People Occupant Count [](TimeStep),SPACE5-1:Zone People Occupant Count [](TimeStep),PLENUM-1:Zone Mean Air Temperature [C](TimeStep),SPACE1-1:Zone Mean Air Temperature [C](TimeStep),SPACE2-1:Zone Mean Air Temperature [C](TimeStep),SPACE3-1:Zone Mean Air Temperature [C](TimeStep),SPACE4-1:Zone Mean Air Temperature [C](TimeStep),SPACE5-1:Zone Mean Air Temperature [C](TimeStep),PLENUM-1:Zone Air Temperature [C](Hourly),PLENUM-1:Zone Air System Sensible Heating Rate [W](Hourly),PLENUM-1:Zone Air System Sensible Cooling Rate [W](Hourly),PLENUM-1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),PLENUM-1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),SPACE1-1:Zone Air Temperature [C](Hourly),SPACE1-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE1-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE1-1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),SPACE1-1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),SPACE2-1:Zone Air Temperature [C](Hourly),SPACE2-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE2-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE2-1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),SPACE2-1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),SPACE3-1:Zone Air Temperature [C](Hourly),SPACE3-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE3-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE3-1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),SPACE3-1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),SPACE4-1:Zone Air Temperature [C](Hourly),SPACE4-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE4-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE4-1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),SPACE4-1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),SPACE5-1:Zone Air Temperature [C](Hourly),SPACE5-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE5-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE5-1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),SPACE5-1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),PLENUM-1:Zone Air CO2 Concentration [ppm](TimeStep),SPACE1-1:Zone Air CO2 Concentration [ppm](TimeStep),SPACE2-1:Zone Air CO2 Concentration [ppm](TimeStep),SPACE3-1:Zone Air CO2 Concentration [ppm](TimeStep),SPACE4-1:Zone Air CO2 Concentration [ppm](TimeStep),SPACE5-1:Zone Air CO2 Concentration [ppm](TimeStep),SPACE1-1 ZONE COIL:Heating Coil NaturalGas Rate [W](Hourly),SPACE2-1 ZONE COIL:Heating Coil NaturalGas Rate [W](Hourly),SPACE3-1 ZONE COIL:Heating Coil NaturalGas Rate [W](Hourly),SPACE4-1 ZONE COIL:Heating Coil NaturalGas Rate [W](Hourly),SPACE5-1 ZONE COIL:Heating Coil NaturalGas Rate [W](Hourly),MAIN HEATING COIL 1:Heating Coil NaturalGas Rate [W](Hourly),SPACE1-1 VAV REHEAT:Zone Air Terminal VAV Damper Position [](Hourly),SPACE1-1 VAV REHEAT:Zone Air Terminal Minimum Air Flow Fraction [](Hourly),SPACE2-1 VAV REHEAT:Zone Air Terminal VAV Damper Position [](Hourly),SPACE2-1 VAV REHEAT:Zone Air Terminal Minimum Air Flow Fraction [](Hourly),SPACE3-1 VAV REHEAT:Zone Air Terminal VAV Damper Position [](Hourly),SPACE3-1 VAV REHEAT:Zone Air Terminal Minimum Air Flow Fraction [](Hourly),SPACE4-1 VAV REHEAT:Zone Air Terminal VAV Damper Position [](Hourly),SPACE4-1 VAV REHEAT:Zone Air Terminal Minimum Air Flow Fraction [](Hourly),SPACE5-1 VAV REHEAT:Zone Air Terminal VAV Damper Position [](Hourly),SPACE5-1 VAV REHEAT:Zone Air Terminal Minimum Air Flow Fraction [](Hourly),SPACE1-1 VAV REHEAT:Zone Air Terminal Outdoor Air Volume Flow Rate [m3/s](Hourly),SPACE2-1 VAV REHEAT:Zone Air Terminal Outdoor Air Volume Flow Rate [m3/s](Hourly),SPACE3-1 VAV REHEAT:Zone Air Terminal Outdoor Air Volume Flow Rate [m3/s](Hourly),SPACE4-1 VAV REHEAT:Zone Air Terminal Outdoor Air Volume Flow Rate [m3/s](Hourly),SPACE5-1 VAV REHEAT:Zone Air Terminal Outdoor Air Volume Flow Rate [m3/s](Hourly),SUPPLY FAN 1:Fan Electricity Rate [W](Hourly),VAV SYS 1:Air System Outdoor Air Flow Fraction [](Hourly),DX COOLING COIL SYSTEM 1:Coil System Compressor Speed Ratio [](Hourly),MAIN COOLING COIL 1:Cooling Coil Electricity Rate [W](Hourly),MAIN COOLING COIL 1:Cooling Coil Runtime Fraction [](Hourly),MAIN COOLING COIL 1:Cooling Coil Basin Heater Electricity Rate [W](Hourly),MAIN COOLING COIL 1:Cooling Coil Basin Heater Electricity Energy [J](Hourly),OUTSIDE AIR INLET NODE 1:System Node Standard Density Volume Flow Rate [m3/s](Hourly),OUTSIDE AIR INLET NODE 1:System Node Current Density Volume Flow Rate [m3/s](Hourly),SPACE1-1 IN NODE:System Node Temperature [C](Hourly),SPACE1-1 IN NODE:System Node Standard Density Volume Flow Rate [m3/s](Hourly),SPACE1-1 IN NODE:System Node Current Density Volume Flow Rate [m3/s](Hourly),SPACE2-1 IN NODE:System Node Temperature [C](Hourly),SPACE2-1 IN NODE:System Node Standard Density Volume Flow Rate [m3/s](Hourly),SPACE2-1 IN NODE:System Node Current Density Volume Flow Rate [m3/s](Hourly),SPACE3-1 IN NODE:System Node Temperature [C](Hourly),SPACE3-1 IN NODE:System Node Standard Density Volume Flow Rate [m3/s](Hourly),SPACE3-1 IN NODE:System Node Current Density Volume Flow Rate [m3/s](Hourly),SPACE4-1 IN NODE:System Node Temperature [C](Hourly),SPACE4-1 IN NODE:System Node Standard Density Volume Flow Rate [m3/s](Hourly),SPACE4-1 IN NODE:System Node Current Density Volume Flow Rate [m3/s](Hourly),SPACE5-1 IN NODE:System Node Temperature [C](Hourly),SPACE5-1 IN NODE:System Node Standard Density Volume Flow Rate [m3/s](Hourly),SPACE5-1 IN NODE:System Node Current Density Volume Flow Rate [m3/s](Hourly),Cooling:Electricity [J](Monthly),Heating:NaturalGas [J](Monthly),Fans:Electricity [J](Monthly),HeatingCoils:EnergyTransfer [J](Monthly),CoolingCoils:EnergyTransfer [J](Monthly),InteriorLights:Electricity [J](Monthly),InteriorEquipment:Electricity [J](Monthly),Cooling:Electricity [J](RunPeriod),Heating:NaturalGas [J](RunPeriod),Fans:Electricity [J](RunPeriod),HeatingCoils:EnergyTransfer [J](RunPeriod),CoolingCoils:EnergyTransfer [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),Electricity:Facility [J](TimeStep) 
 06/01  03:00:00,18.2,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.812885074072362,20.937382248848085,20.98117215656111,20.935449769539016,21.069253322280996,21.635595723289764,21.963562134917098,0.0,0.0,0.0,0.0,20.99193658300026,15.840000000000002,0.0,12.8,40.0,21.03867407241834,6.840000000000001,0.0,12.8,40.0,20.98928624822748,15.840000000000002,0.0,12.8,40.0,21.149330891880407,6.840000000000001,0.0,12.8,40.0,21.738226643748295,29.640000000000004,0.0,12.8,40.0,938.100567446392,1690.3172783230739,1729.754962978711,1698.2195304899044,1687.9967005037001,1740.3582759657902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.07220711710336,0.0,0.0,22.07220711710336,0.0,0.0,22.07220711710336,0.0,0.0,22.07220711710336,0.0,0.0,22.07220711710336,0.0,0.0,,,,,,,,,,,,,,,427500.0 
 06/01  03:15:00,,18.224999999999998,,,,,,0.0,0.0,0.0,0.0,0.0,21.723524135043668,20.90328377179529,20.946060162613918,20.901712929387827,21.02251640437973,21.57485555971187,,,,0.0,0.0,,,,12.8,40.0,,,,12.8,40.0,,,,12.8,40.0,,,,12.8,40.0,,,,12.8,40.0,938.1005674463919,1690.3172783230707,1729.7549629787077,1698.2195304899014,1687.996700503697,1740.358275965787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 06/01  03:30:00,,18.25,,,,,,0.0,0.0,0.0,0.0,0.0,21.639486277123915,20.871079569245733,20.912998861464335,20.86983521297163,20.97934748987485,21.518051677656533,,,,0.0,0.0,,,,12.8,40.0,,,,12.8,40.0,,,,12.8,40.0,,,,12.8,40.0,,,,12.8,40.0,938.100567446392,1690.3172783230702,1729.754962978707,1698.2195304899012,1687.9967005036965,1740.3582759657866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 06/01  03:45:00,,18.275000000000002,,,,,,0.0,0.0,0.0,0.0,0.0,21.560171043370342,20.84060701785295,20.881748447850878,20.839657008327183,20.939307252428982,21.465008625533994,,,,0.0,0.0,,,,12.8,40.0,,,,12.8,40.0,,,,12.8,40.0,,,,12.8,40.0,,,,12.8,40.0,938.1005674463921,1690.3172783230707,1729.7549629787072,1698.2195304899017,1687.996700503697,1740.358275965787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 06/01  04:00:00,18.2625,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.48507800251839,20.81167756394679,20.85209521958591,20.810988591755162,20.902027284811457,21.415416140056823,21.60206486451408,0.0,0.0,0.0,0.0,20.85666198071019,15.840000000000002,0.0,12.8,40.0,20.89822567287876,6.840000000000001,0.0,12.8,40.0,20.85554843561045,15.840000000000002,0.0,12.8,40.0,20.960799607873756,6.840000000000001,0.0,12.8,40.0,21.493333000739806,29.640000000000004,0.0,12.8,40.0,938.1005674463922,1690.3172783230707,1729.7549629787077,1698.2195304899021,1687.9967005036974,1740.358275965787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.68401663240257,0.0,0.0,21.68401663240257,0.0,0.0,21.68401663240257,0.0,0.0,21.68401663240257,0.0,0.0,21.68401663240257,0.0,0.0,,,,,,,,,,,,,,,427500.0 
 06/01  04:15:00,,18.175,,,,,,0.0,0.0,0.0,0.0,0.0,21.423111540436157,20.77994260473061,20.82069425745636,20.77959947850015,20.863989784955336,21.3703540603741,,,,0.0,0.0,,,,12.8,40.0,,,,12.8,40.0,,,,12.8,40.0,,,,12.8,40.0,,,,12.8,40.0,938.1005674463922,1690.3172783230705,1729.7549629787077,1698.2195304899024,1687.9967005036974,1740.358275965787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 06/01  04:30:00,,18.05,,,,,,0.0,0.0,0.0,0.0,0.0,21.365623964960363,20.75525378777275,20.80931108533912,20.773101475490098,20.841496110458504,21.328771303674745,,,,0.0,0.0,,,,12.8,40.0,,,,12.8,40.0,,,,12.8,40.0,,,,12.8,40.0,,,,12.8,40.0,938.1005674463923,1690.3172783230705,1729.7549629787072,1698.2195304899028,1687.9967005036972,1740.3582759657872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 06/01  04:45:00,,17.925,,,,,,0.0,0.0,0.0,0.0,0.0,21.310263638427852,20.73965385602336,20.81794260356692,20.79301448705096,20.836157134897316,21.29059062984544,,,,0.0,0.0,,,,12.8,40.0,,,,12.8,40.0,,,,12.8,40.0,,,,12.8,40.0,,,,12.8,40.0,938.1005674463923,1690.3172783230707,1729.7549629787072,1698.219530489903,1687.9967005036974,1740.3582759657875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 06/01  05:00:00,17.9875,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.25829000164213,20.731343683707582,20.839859903536635,20.822268122752313,20.844002731495316,21.25627422870455,21.339322286366624,0.0,0.0,0.0,0.0,20.751548483058578,15.840000000000002,0.0,12.8,40.0,20.82195196247476,6.840000000000001,0.0,12.8,40.0,20.791995890948378,15.840000000000002,0.0,12.8,40.0,20.846411440451618,6.840000000000001,0.0,12.8,40.0,21.31149755564971,29.640000000000004,0.0,12.8,40.0,938.1005674463922,1690.3172783230707,1729.7549629787072,1698.219530489903,1687.9967005036972,1740.3582759657872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.39601928658569,0.0,0.0,21.39601928658569,0.0,0.0,21.39601928658569,0.0,0.0,21.39601928658569,0.0,0.0,21.39601928658569,0.0,0.0,,,,,,,,,,,,,,,427500.0 
 06/01  05:15:00,,17.375,,,,,,0.0,0.0,0.0,0.0,0.0,21.214623038127556,20.72304959123056,20.862490621956507,20.846333670609802,20.857863378612727,21.22660297898004,,,,0.0,0.0,,,,12.8,40.0,,,,12.8,40.0,,,,12.8,40.0,,,,12.8,40.0,,,,12.8,40.0,938.100567446392,1690.3172783230707,1729.7549629787072,1698.219530489903,1687.9967005036972,1740.358275965787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 06/01  05:30:00,,16.950000000000003,,,,,,0.0,0.0,0.0,0.0,0.0,21.175403247403054,20.71121455667975,20.886363608765993,20.867837883583665,20.8746816458882,21.201293000205688,,,,0.0,0.0,,,,12.8,40.0,,,,12.8,40.0,,,,12.8,40.0,,,,12.8,40.0,,,,12.8,40.0,938.1005674463919,1690.3172783230707,1729.7549629787072,1698.219530489903,1687.9967005036972,1740.3582759657868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 06/01  05:45:00,,16.525000000000002,,,,,,0.0,0.0,0.0,0.0,0.0,21.140331248116812,20.701909746068775,20.9255643649043,20.903875586910164,20.90263299391717,21.179975802764307,,,,0.0,0.0,,,,12.8,40.0,,,,12.8,40.0,,,,12.8,40.0,,,,12.8,40.0,,,,12.8,40.0,938.1005674463919,1690.3172783230705,1729.7549629787072,1698.219530489903,1687.9967005036974,1740.3582759657872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 06/01  06:00:00,16.737500000000004,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.11380771649781,20.697100478615223,20.980941865223283,20.95532681108678,20.94237285178355,21.16266924327031,21.161041312536305,0.0,0.0,0.0,0.0,20.70831859314858,15.840000000000002,0.0,12.8,40.0,20.913840115212523,6.840000000000001,0.0,12.8,40.0,20.893343488047602,15.840000000000002,0.0,12.8,40.0,20.89438771755041,6.840000000000001,0.0,12.8,40.0,21.19263525630509,29.640000000000004,0.0,12.8,40.0,938.1005674463919,1690.3172783230707,1729.7549629787072,1698.219530489903,1687.9967005036972,1740.3582759657877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.19716188382239,0.0,0.0,21.19716188382239,0.0,0.0,21.19716188382239,0.0,0.0,21.19716188382239,0.0,0.0,21.19716188382239,0.0,0.0,,,,,,,,,,,,,,,427500.0 
 06/01  06:15:00,,15.975000000000001,,,,,,0.0,0.0,0.0,0.0,0.0,21.090964978645,20.70575504311386,21.054221837925432,21.024801444671986,20.998288291562496,21.149562281369466,,,,0.0,0.0,,,,12.8,40.0,,,,12.8,40.0,,,,12.8,40.0,,,,12.8,40.0,,,,12.8,40.0,938.1005674463919,1690.3172783230705,1729.7549629787072,1698.219530489903,1687.9967005036972,1740.3582759657882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 06/01  06:30:00,,15.850000000000001,,,,,,0.0,0.0,0.0,0.0,0.0,21.071465159661372,20.726649639420778,21.141907015021282,21.108482659574918,21.068033433004995,21.14100133052363,,,,0.0,0.0,,,,12.8,40.0,,,,12.8,40.0,,,,12.8,40.0,,,,12.8,40.0,,,,12.8,40.0,938.100567446392,1690.3172783230707,1729.7549629787072,1698.2195304899033,1687.9967005036972,1740.3582759657882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 06/01  06:45:00,,15.725,,,,,,0.0,0.0,0.0,0.0,0.0,21.071786492306984,20.79277435286691,21.500098854937345,21.42119722511984,21.189192592901122,21.138711151832254,,,,0.0,0.0,,,,12.8,40.0,,,,12.8,40.0,,,,12.8,40.0,,,,12.8,40.0,,,,12.8,40.0,938.100567446392,1690.3172783230707,1729.7549629787072,1698.219530489904,1687.9967005036972,1740.358275965788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 06/01  07:00:00,15.787500000000001,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.093823921762223,20.907501531091704,22.11696323763035,21.930403098367705,21.37471577982216,21.147085054643327,21.082010138093896,0.0,0.0,0.0,0.0,20.783170141623316,15.840000000000002,0.0,12.8,40.0,21.4532977363786,6.840000000000001,0.0,12.8,40.0,21.37122110693361,15.840000000000002,0.0,12.8,40.0,21.15755752432269,6.840000000000001,0.0,12.8,40.0,21.144089954592168,29.640000000000004,0.0,12.8,40.0,938.100567446392,1690.3172783230712,1729.7549629787077,1698.2195304899042,1687.9967005036974,1740.3582759657884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.08918833160016,0.0,0.0,21.08918833160016,0.0,0.0,21.08918833160016,0.0,0.0,21.08918833160016,0.0,0.0,21.08918833160016,0.0,0.0,,,,,,,,,,,,,,,427500.0 
 06/01  07:15:00,,15.875,,,,,,0.0,0.0,0.0,0.0,0.0,21.1855500719787,21.097865704180474,22.421785409981723,22.262348999738343,21.146151783968918,21.101199135758826,,,,0.0,0.0,,,,21.1,23.9,,,,21.1,23.9,,,,21.1,23.9,,,,21.1,23.9,,,,21.1,23.9,1183.0191182927956,1575.7398329861937,1524.6491952356168,1585.446567503771,1457.7191852724204,1623.1279818562994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710226.0163378881 
 06/01  07:30:00,,16.15,,,,,,0.0,0.0,0.0,0.0,0.0,21.276679317552688,21.099919497778608,22.922905171037428,22.643688546901274,21.100618246532274,21.100555950504777,,,,0.0,0.0,,,,21.1,23.9,,,,21.1,23.9,,,,21.1,23.9,,,,21.1,23.9,,,,21.1,23.9,1420.7927789144928,1371.3000139142382,1189.2846950746857,1383.6045292904582,1094.559180881046,1413.6001203082515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742075.907210069 
 06/01  07:45:00,,16.424999999999997,,,,,,0.0,0.0,0.0,0.0,0.0,21.38570293097241,21.09969380418717,23.744226626287432,23.13225556417641,21.09931613489898,21.100197004678005,,,,0.0,0.0,,,,21.1,23.9,,,,21.1,23.9,,,,21.1,23.9,,,,21.1,23.9,,,,21.1,23.9,1359.1417641704618,1306.8677200975364,1087.5265842246886,1319.5366266036372,1004.4698871462942,1347.3599855506404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778579.3416267268 
 06/01  08:00:00,16.287499999999998,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.558160889019966,21.177830044541164,23.887442660337495,23.630720257091852,21.12200616990404,21.100190484097332,21.35152330238094,232.98065053478427,0.0,0.0,0.0,21.118827262671854,17.31457365985646,255.5209878081238,21.1,23.9,23.24408996691102,0.0,600.1371891632905,21.1,23.9,22.91725334197697,0.0,464.4238153153158,21.1,23.9,21.117023083826055,0.0,319.6712587935527,21.1,23.9,21.100535643759734,0.0,161.80428892971648,21.1,23.9,1282.3215159123924,1256.3690733358408,884.4536545286022,1269.0853451588996,942.5895632759959,1295.3708546966968,161.33558021205087,0.0,0.0,35.945881027711884,638.0951373810051,0.0,0.1077861920293435,0.1,0.1479971766734026,0.1,0.11284299005970723,0.1,0.1,0.1,0.1853008286660625,0.1,0.050373280000000006,0.059084786509545004,0.04901184,0.047373607859511974,0.09270492,137.08767898010535,1.0,0.0,244.54502340631632,0.10832578640212837,0.0,0.0,0.298548434369057,0.2970560023272437,17.13398247190746,0.050373280000000006,0.05022461294746947,14.998498679866014,0.059084786509545004,0.058467429539202115,14.998498679866014,0.04901184,0.048507547531463094,15.504432710210182,0.047373607859511974,0.046968521475305815,19.588442323233686,0.09270492,0.09321261461007911,,,,,,,,,,,,,,,852996.4634164339 
 06/01  08:15:00,,17.25,,,,,,11.0,5.0,11.0,5.0,20.0,22.248200872961004,22.003659546730983,23.897657535258862,23.89132392352419,22.08515850039334,21.817856201495097,,,,0.0,0.0,,,,21.1,23.9,,,,21.1,23.9,,,,21.1,23.9,,,,21.1,23.9,,,,21.1,23.9,1183.1499098407014,1198.4159560553933,700.2274042398968,1101.6751988258766,936.7154925230932,1232.0533822392904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8757724.313846001 
 06/01  08:30:00,,17.799999999999997,,,,,,11.0,5.0,11.0,5.0,20.0,22.758024030249725,22.762573006379398,23.899210858694694,23.89869112255107,22.86984111168088,22.546371571902235,,,,0.0,0.0,,,,21.1,23.9,,,,21.1,23.9,,,,21.1,23.9,,,,21.1,23.9,,,,21.1,23.9,984.5163437110588,1091.912040109172,518.8701290383425,833.0191144529053,911.8612587026955,1115.9456118006522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8979132.179761168 
 06/01  08:45:00,,18.349999999999998,,,,,,11.0,5.0,11.0,5.0,20.0,23.137094751194034,23.280242294759752,23.89894044462196,23.898597107036952,23.374673890053543,23.01198755195606,,,,0.0,0.0,,,,21.1,23.9,,,,21.1,23.9,,,,21.1,23.9,,,,21.1,23.9,,,,21.1,23.9,902.4949578189435,1071.5317631221326,514.3032244794506,795.3689243471033,906.2151728195714,1093.544041387901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9124455.457880883 
 06/01  09:00:00,18.074999999999996,18.9,11.0,5.0,11.0,5.0,20.0,11.0,5.0,11.0,5.0,20.0,23.470491517404653,23.735641646495385,23.899156411452665,23.899054466446422,23.812114494370444,23.37801807724866,22.903452792952354,1729.03948923723,0.0,0.0,0.0,22.94552912359138,0.0,977.6958617442383,21.1,23.9,23.898741312507045,0.0,2678.764250086693,21.1,23.9,23.896916654889658,0.0,2362.4062741478956,21.1,23.9,23.035446999124552,0.0,458.6581180061116,21.1,23.9,22.688558350650517,0.0,1730.6396015504156,21.1,23.9,802.3053987062357,1003.7683196642367,479.7975903693797,678.5058752400159,889.9507955923754,1019.0280744514777,0.0,0.0,0.0,0.0,0.0,0.0,0.21888197713929694,0.1,0.6286206264123332,0.1,0.5087479261489467,0.1,0.10018218392495412,0.1,0.37398982409452847,0.1,0.10229328000000001,0.2509636760776406,0.2209678416315503,0.047459914957702805,0.18710492,270.40701602446813,1.0,0.0,1008.4442537562206,0.44596190964865645,0.0,0.0,0.8087896326668937,0.8094140241475359,15.00752271880703,0.10229328000000001,0.10118825556789435,15.00752271880703,0.2509636760776406,0.24825048243060893,15.00752271880703,0.2209678416315503,0.2185800214325241,15.00752271880703,0.047459914957702805,0.046947219990339004,15.00752271880703,0.18710492,0.1850837167697665,,,,,,,,,,,,,,,9242552.619722426 
 06/01  09:15:00,,19.174999999999997,,,,,,11.0,5.0,11.0,5.0,20.0,23.522845309044158,22.26629165090017,23.90022790153401,22.963259319716823,22.321691401007698,22.7799763922088,,,,0.0,0.0,,,,21.1,23.900000000000002,,,,21.1,23.900000000000002,,,,21.1,23.900000000000002,,,,21.1,23.900000000000002,,,,21.1,23.900000000000002,851.3339489442067,931.8782725786361,711.8088099221228,781.9759572365889,875.3068881452814,992.0246354004395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15973792.478141539 
 06/01  09:30:00,,19.45,,,,,,11.0,5.0,11.0,5.0,20.0,23.413306825405613,21.729296818606226,23.899887576882637,22.535749701819427,21.81267934208132,22.48552615511824,,,,0.0,0.0,,,,21.1,23.9,,,,21.1,23.9,,,,21.1,23.9,,,,21.1,23.9,,,,21.1,23.9,871.0150325716143,909.5008217848284,786.2227061877223,826.1392877667452,877.6880371567468,979.5960312092568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16091855.167098248 
 06/01  09:45:00,,19.725,,,,,,11.0,5.0,11.0,5.0,20.0,23.406342979658383,21.618595745925443,23.899339406454416,22.354244592911435,21.709661896256886,22.39855945560805,,,,0.0,0.0,,,,21.1,23.9,,,,21.1,23.9,,,,21.1,23.9,,,,21.1,23.9,,,,21.1,23.9,890.2293665790957,901.3195478548432,833.2939233357796,866.9402239534722,887.6034969113236,972.8690555036094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16131981.923445672 
